Name	Description	T3_normalize	C1_normalize
ENSG00000114867	EIF4G1	872.3225474	718.233614
ENSG00000120008	WDR11	49.05148178	95.07065972
ENSG00000169607	CKAP2L	17.06138497	47.50340553
ENSG00000167723	TRPV3	20.43811741	2.809341187
ENSG00000175471	MCTP1	76.24306407	35.81910014
ENSG00000120306	CYSTM1	85.30692484	42.14011781
ENSG00000008300	CELSR3	46.50412222	16.47295514
ENSG00000168936	TMEM129	4.680032682	24.70943271
ENSG00000119771	KLHL29	56.63431954	22.79397281
ENSG00000204371	EHMT2	39.21748906	81.08780245
ENSG00000183742	MACC1	41.94257138	13.79131128
ENSG00000184743	ATL3	127.9603873	73.55366017
ENSG00000005483	KMT2E	41.17243942	83.83329497
ENSG00000169895	SYAP1	112.0245798	61.61396013
ENSG00000178028	DMAP1	20.55659925	53.05823924
ENSG00000197852	FAM212B	14.15857989	0.510789307
ENSG00000173588	CEP83	10.0709564	35.30831083
ENSG00000101182	PSMA7	307.2826522	219.1286126
ENSG00000101574	METTL4	128.1973509	73.80905483
ENSG00000110203	FOLR3	13.74389345	0.19154599
ENSG00000198743	SLC5A3	84.77375656	41.88472315
ENSG00000134769	DTNA	20.02343097	2.68164386
ENSG00000073331	ALPK1	7.819801443	31.03045039
ENSG00000175792	RUVBL1	105.211874	168.5604712
ENSG00000168175	MAPK1IP1L	203.9664876	133.6352524
ENSG00000173207	CKS1B	237.1414029	160.7709343
ENSG00000109475	RPL34	297.744864	211.3390757
ENSG00000251322	SHANK3	25.47359561	5.107893068
ENSG00000082516	GEMIN5	43.30511254	86.57878749
ENSG00000204438	GPANK1	43.30511254	14.74904123
ENSG00000075151	EIF4G3	121.6808497	188.8643462
ENSG00000133398	MED10	142.2966899	84.91872225
ENSG00000018699	TTC27	22.27458593	55.48448845
ENSG00000173846	PLK3	25.23663193	5.044044404
ENSG00000128487	SPECC1	63.68398903	114.352956
ENSG00000155755	TMEM237	23.57788617	57.46379701
ENSG00000166188	ZNF319	10.42640192	35.69140281
ENSG00000145016	RUBCN	87.08415244	43.80018305
ENSG00000159216	RUNX1	96.50345872	157.0038632
ENSG00000160633	SAFB	198.7532867	129.8043326
ENSG00000173786	CNP	102.6052735	55.0375478
ENSG00000180730	SHISA2	13.62541161	0.38309198
ENSG00000105173	CCNE1	19.49026269	2.553946534
ENSG00000164430	CGAS	69.90428563	31.86048301
ENSG00000198919	DZIP3	10.48564284	35.75525147
ENSG00000103351	CLUAP1	3.672937042	22.15548618
ENSG00000168827	GFM1	47.21501326	91.81437789
ENSG00000163956	LRPAP1	86.49174324	43.41709107
ENSG00000123908	AGO2	122.1547771	69.65889171
ENSG00000049883	PTCD2	7.168151323	29.49808247
ENSG00000078618	NRDC	183.8838158	264.3973149
ENSG00000073910	FRY	3.909900722	22.66627549
ENSG00000100592	DAAM1	80.03448295	38.88383598
ENSG00000111906	HDDC2	31.51616945	69.33964839
ENSG00000134001	EIF2S1	364.5093809	268.8028727
ENSG00000060982	BCAT1	117.0008171	182.6710258
ENSG00000089127	OAS1	26.83613677	5.874077028
ENSG00000144283	PKP4	87.49883888	145.2557091
ENSG00000060656	PTPRU	34.8929019	74.19214681
ENSG00000236453	AC003092.1	16.94290313	0.031924332
ENSG00000179119	SPTY2D1	67.77161251	30.51966108
ENSG00000118900	UBN1	151.6567553	92.51671319
ENSG00000100605	ITPK1	49.16996362	94.30447576
ENSG00000257923	CUX1	77.66484615	132.4221278
ENSG00000185551	NR2F2	112.9131936	177.3715868
ENSG00000164400	CSF2	16.88366221	0.031924332
ENSG00000094916	CBX5	114.038771	178.7762574
ENSG00000028203	VEZT	60.78118395	110.0750956
ENSG00000140416	TPM1	46.80032682	90.98434527
ENSG00000114353	GNAI2	105.3303558	57.27225102
ENSG00000115904	SOS1	73.69570451	127.1226887
ENSG00000104723	TUSC3	14.09933897	0.638486633
ENSG00000215156	AC138409.1	13.74389345	0.510789307
ENSG00000168769	TET2	21.14900845	53.31363389
ENSG00000102172	SMS	307.9935432	221.1079212
ENSG00000168487	BMP1	96.56269964	50.95123335
ENSG00000196700	ZNF512B	25.29587285	59.69850023
ENSG00000004478	FKBP4	164.452794	102.8601966
ENSG00000167741	GGT6	10.18943824	34.92521885
ENSG00000185359	HGS	113.2686391	63.4017227
ENSG00000205937	RNPS1	378.7272017	281.8918487
ENSG00000139697	SBNO1	194.5471814	127.1226887
ENSG00000049860	HEXB	131.870288	77.57612596
ENSG00000157514	TSC22D3	23.10395881	56.18682374
ENSG00000178764	ZHX2	23.10395881	56.18682374
ENSG00000081791	KIAA0141	55.6272239	102.7324993
ENSG00000073605	GSDMB	26.30296849	5.746379701
ENSG00000116957	TBCE	40.99471666	82.49247304
ENSG00000149972	CNTN5	22.45230869	3.958617127
ENSG00000066117	SMARCD1	54.50164642	101.1362827
ENSG00000163950	SLBP	80.15296479	39.39462528
ENSG00000105849	TWISTNB	22.86699513	55.7398831
ENSG00000147526	TACC1	117.060058	66.40260988
ENSG00000235750	KIAA0040	45.37854474	88.55809606
ENSG00000170275	CRTAP	72.51088611	125.0795315
ENSG00000125462	C1orf61	46.1486767	16.85604712
ENSG00000186480	INSIG1	154.2041148	95.13450838
ENSG00000126773	PCNX4	75.65065487	129.1019973
ENSG00000095261	PSMD5	52.0727687	97.68845492
ENSG00000149313	AASDHPPT	12.85527965	39.39462528
ENSG00000139209	SLC38A4	16.76518037	1.660065247
ENSG00000177125	ZBTB34	44.72689462	16.0260145
ENSG00000179344	HLA-DQB1	37.5587433	11.81200272
ENSG00000130414	NDUFA10	92.23811248	150.4274508
ENSG00000145014	TMEM44	55.21253746	22.60242682
ENSG00000145730	PAM	61.72903867	26.88028727
ENSG00000129925	TMEM8A	50.8879503	19.8569343
ENSG00000177963	RIC8A	93.1859672	48.84422746
ENSG00000047936	ROS1	38.98052538	12.64203534
ENSG00000107819	SFXN3	24.82194549	5.107893068
ENSG00000137944	KYAT3	13.03300241	39.65001994
ENSG00000151729	SLC25A4	91.4087396	47.56725419
ENSG00000106608	URGCP	67.77161251	30.96660172
ENSG00000178814	OPLAH	4.146864402	22.73012415
ENSG00000085978	ATG16L1	59.06319727	25.15637336
ENSG00000163606	CD200R1	1.481023001	16.21756049
ENSG00000196693	ZNF33B	19.37178085	50.05735206
ENSG00000094914	AAAS	20.37887649	51.65356865
ENSG00000133805	AMPD3	31.57541037	8.555720888
ENSG00000133812	SBF2	12.85527965	39.26692796
ENSG00000082641	NFE2L1	305.9793519	405.6305582
ENSG00000085872	CHERP	74.64355923	35.75525147
ENSG00000108861	DUSP3	110.8990023	62.06090077
ENSG00000124006	OBSL1	17.83151693	47.50340553
ENSG00000151338	MIPOL1	7.464355923	29.4342338
ENSG00000231290	APCDD1L-AS1	13.38844793	0.510789307
ENSG00000133704	IPO8	35.36682926	74.00060082
ENSG00000130177	CDC16	36.0777203	75.02217943
ENSG00000156860	FBRS	124.6428957	72.53208156
ENSG00000108262	GIT1	119.6074175	68.70116176
ENSG00000093144	ECHDC1	70.43745391	121.8870983
ENSG00000112146	FBXO9	35.60379294	74.31984413
ENSG00000248323	LUCAT1	22.33382685	4.022465791
ENSG00000148677	ANKRD1	20.43811741	3.192433167
ENSG00000188706	ZDHHC9	77.90180983	38.11765202
ENSG00000117000	RLF	110.0103885	61.4862628
ENSG00000110925	CSRNP2	78.25725535	38.37304667
ENSG00000154803	FLCN	61.66979775	27.00798459
ENSG00000100505	TRIM9	21.74141765	3.767071137
ENSG00000121895	TMEM156	29.14653265	7.342596285
ENSG00000166986	MARS	229.0253968	315.8593376
ENSG00000138119	MYOF	470.3136641	591.6217145
ENSG00000134744	ZCCHC11	37.2625387	76.61839601
ENSG00000121957	GPSM2	18.54240797	48.52498414
ENSG00000110318	CEP126	10.54488376	35.05291618
ENSG00000068650	ATP11A	108.2924018	60.2731382
ENSG00000100983	GSS	60.12953383	108.095787
ENSG00000150995	ITPR1	50.8879503	20.04848029
ENSG00000164951	PDP1	99.998673	54.14366652
ENSG00000168813	ZNF507	26.36220941	60.59238151
ENSG00000158062	UBXN11	69.19339459	32.17972633
ENSG00000170035	UBE2E3	17.83151693	47.31185954
ENSG00000130522	JUND	82.16715608	41.24623652
ENSG00000069248	NUP133	74.76204107	127.3142347
ENSG00000117054	ACADM	44.13448542	86.19569551
ENSG00000077585	GPR137B	30.39059197	8.044931581
ENSG00000137563	GGH	83.35197448	42.14011781
ENSG00000130844	ZNF331	25.53283653	59.25155958
ENSG00000101000	PROCR	29.38349633	7.534142275
ENSG00000072364	AFF4	292.8278677	209.8067077
ENSG00000183876	ARSI	29.50197817	7.597990938
ENSG00000116539	ASH1L	146.2658315	216.7023634
ENSG00000271503	CCL5	12.73679781	0.19154599
ENSG00000100994	PYGB	128.4935555	75.78836339
ENSG00000148187	MRRF	41.17243942	81.91783507
ENSG00000186847	KRT14	22.98547697	4.405557771
ENSG00000142867	BCL10	70.61517667	33.2651536
ENSG00000165916	PSMC3	192.7107128	126.7395967
ENSG00000172239	PAIP1	141.1711124	210.3813457
ENSG00000197694	SPTAN1	406.7481569	307.9421033
ENSG00000112242	E2F3	83.64817908	42.45936112
ENSG00000102359	SRPX2	52.0727687	20.94236158
ENSG00000139428	MMAB	13.15148425	39.39462528
ENSG00000057704	TMCC3	43.00890794	15.3236792
ENSG00000095303	PTGS1	119.5481766	69.08425374
ENSG00000163479	SSR2	267.1765493	188.4812542
ENSG00000137177	KIF13A	31.63465129	68.12652379
ENSG00000177666	PNPLA2	58.29306531	25.02867603
ENSG00000182117	NOP10	63.26930259	28.34880652
ENSG00000251169	LINC01843	0.94785472	14.36594925
ENSG00000275832	ARHGAP23	40.40230746	80.6408618
ENSG00000027001	MIPEP	6.398019363	27.00798459
ENSG00000114023	FAM162A	132.3442153	78.98079656
ENSG00000138386	NAB1	53.37606894	98.51848754
ENSG00000183010	PYCR1	31.16072393	67.36033983
ENSG00000123094	RASSF8	50.94719122	20.30387494
ENSG00000163900	TMEM41A	55.98266942	23.56015677
ENSG00000155229	MMS19	39.98762102	80.00237517
ENSG00000145439	CBR4	10.6633656	34.92521885
ENSG00000174371	EXO1	100.9465277	55.22909379
ENSG00000169217	CD2BP2	107.1075834	59.82619755
ENSG00000115468	EFHD1	14.15857989	0.893881287
ENSG00000147416	ATP6V1B2	155.2112105	96.98611962
ENSG00000196968	FUT11	37.67722514	12.25894336
ENSG00000008083	JARID2	115.1643485	65.95566923
ENSG00000181467	RAP2B	144.1923993	88.36655007
ENSG00000074800	ENO1	3348.237559	3054.456206
ENSG00000152518	ZFP36L2	122.0955362	71.25510829
ENSG00000071127	WDR1	240.0442079	166.134222
ENSG00000154589	LY96	12.49983413	0.255394653
ENSG00000128829	EIF2AK4	35.89999754	74.06444948
ENSG00000126012	KDM5C	210.6607116	141.87173
ENSG00000204792	LINC01291	14.63250725	1.085427277
ENSG00000115966	ATF2	53.19834618	98.00769823
ENSG00000168398	BDKRB2	12.38135229	37.7984087
ENSG00000084693	AGBL5	20.02343097	50.31274672
ENSG00000128928	IVD	37.44026146	76.17145537
ENSG00000167656	LY6D	3.909900722	21.64469687
ENSG00000164520	RAET1E	16.88366221	1.9154599
ENSG00000169474	SPRR1A	13.68465253	0.063848663
ENSG00000185043	CIB1	72.57012703	34.92521885
ENSG00000169288	MRPL1	14.92871185	42.07626914
ENSG00000157557	ETS2	287.3184621	206.0396366
ENSG00000104365	IKBKB	24.22953629	56.76146171
ENSG00000162613	FUBP1	151.7752371	222.4487431
ENSG00000101605	MYOM1	19.07557625	2.809341187
ENSG00000110057	UNC93B1	12.97376149	38.75613865
ENSG00000146540	C7orf50	28.19867793	62.6993874
ENSG00000151651	ADAM8	17.00214405	1.979308564
ENSG00000196998	WDR45	55.68646482	23.56015677
ENSG00000148400	NOTCH1	226.3595554	155.0884033
ENSG00000151287	TEX30	37.91418882	12.51433802
ENSG00000160588	MPZL3	30.39059197	8.300326235
ENSG00000076003	MCM6	62.14372511	109.7558523
ENSG00000184731	FAM110C	16.76518037	44.94945899
ENSG00000067182	TNFRSF1A	52.9613825	97.43306026
ENSG00000140044	JDP2	36.01847938	73.93675215
ENSG00000108846	ABCC3	55.6272239	101.0085854
ENSG00000167513	CDT1	76.36154591	37.73456004
ENSG00000184545	DUSP8	21.32673121	3.830919801
ENSG00000171863	RPS7	719.5994556	587.7907947
ENSG00000170348	TMED10	407.6367707	518.514995
ENSG00000159720	ATP6V0D1	65.93514399	30.51966108
ENSG00000105223	PLD3	152.3084054	95.19835705
ENSG00000115839	RAB3GAP1	105.0341512	164.6657028
ENSG00000179091	CYC1	69.66732195	119.5246978
ENSG00000139289	PHLDA1	134.7730931	81.47089443
ENSG00000204103	MAFB	47.45197694	18.38841504
ENSG00000176783	RUFY1	17.35758957	45.77949162
ENSG00000123144	TRIR	115.8159987	66.91339918
ENSG00000180879	SSR4	102.249828	56.69761305
ENSG00000175063	UBE2C	49.88085466	93.02750249
ENSG00000140320	BAHD1	49.1107227	19.47384232
ENSG00000130803	ZNF317	80.03448295	40.48005256
ENSG00000117448	AKR1A1	63.32854351	111.0328256
ENSG00000162493	PDPN	3.732177962	21.00621024
ENSG00000132294	EFR3A	60.36649751	107.0742084
ENSG00000109511	ANXA10	12.20362953	0.255394653
ENSG00000143870	PDIA6	328.0169742	427.6583471
ENSG00000169914	OTUD3	61.01814763	27.32722791
ENSG00000168724	DNAJC21	70.55593575	120.4185791
ENSG00000070182	SPTB	16.94290313	2.043157227
ENSG00000140391	TSPAN3	144.6070858	89.38812868
ENSG00000072849	DERL2	43.30511254	83.83329497
ENSG00000162341	TPCN2	24.22953629	56.31452107
ENSG00000177706	FAM20C	18.95709441	2.87318985
ENSG00000231764	DLX6-AS1	1.895709441	16.53680381
ENSG00000134982	APC	23.81484985	55.67603444
ENSG00000183496	MEX3B	12.85527965	0.57463797
ENSG00000064195	DLX3	10.90032928	34.79752152
ENSG00000106771	TMEM245	139.3938848	85.36566289
ENSG00000061794	MRPS35	78.13877351	130.1235759
ENSG00000106460	TMEM106B	49.64389098	92.45286452
ENSG00000069849	ATP1B3	256.5131837	181.0109606
ENSG00000155158	TTC39B	6.457260283	26.56104395
ENSG00000165644	COMTD1	2.547359561	18.13302039
ENSG00000157500	APPL1	28.90956897	63.21017671
ENSG00000120727	PAIP2	79.85676019	40.54390122
ENSG00000110330	BIRC2	131.4556015	196.7177318
ENSG00000125991	ERGIC3	233.2907431	161.6648156
ENSG00000134686	PHC2	88.150489	46.54567558
ENSG00000074201	CLNS1A	107.5815108	167.2196493
ENSG00000090889	KIF4A	28.08019609	61.93320344
ENSG00000136869	TLR4	12.14438861	0.319243317
ENSG00000141736	ERBB2	33.70808349	70.10583235
ENSG00000122970	IFT81	7.997524203	29.4342338
ENSG00000108091	CCDC6	102.1313461	160.3239937
ENSG00000133739	LRRCC1	3.850659802	21.0700589
ENSG00000160714	UBE2Q1	141.6450398	87.34497145
ENSG00000184445	KNTC1	70.43745391	119.8439411
ENSG00000178951	ZBTB7A	79.67903743	40.54390122
ENSG00000164050	PLXNB1	45.02309922	85.8764522
ENSG00000135473	PAN2	18.24620337	46.80107023
ENSG00000173473	SMARCC1	219.5468496	301.557237
ENSG00000184402	SS18L1	77.96105075	39.33077662
ENSG00000105323	HNRNPUL1	287.1999803	380.0272442
ENSG00000132475	H3F3B	410.0064075	313.3692397
ENSG00000102882	MAPK3	15.40263921	42.20396647
ENSG00000156521	TYSND1	15.52112105	42.39551246
ENSG00000105887	MTPN	278.491565	199.9740136
ENSG00000152556	PFKM	53.02062342	96.73072497
ENSG00000120733	KDM3B	99.22854104	156.4930739
ENSG00000168067	MAP4K2	7.345874083	28.09341187
ENSG00000198324	FAM109A	18.30544429	2.68164386
ENSG00000168743	NPNT	24.22953629	55.99527775
ENSG00000151779	NBAS	33.35263797	69.40349706
ENSG00000108641	B9D1	5.983332923	25.41176801
ENSG00000005007	UPF1	189.2154986	125.7180181
ENSG00000249641	HOXC13-AS	1.12557748	14.23825193
ENSG00000173894	CBX2	76.12458223	38.11765202
ENSG00000173926	3-Mar	15.69884381	1.660065247
ENSG00000106080	FKBP14	106.0412468	60.08159221
ENSG00000204540	PSORS1C1	13.56617069	0.893881287
ENSG00000136868	SLC31A1	165.5191306	106.5634191
ENSG00000174243	DDX23	137.6166572	84.40793294
ENSG00000198162	MAN1A2	34.47821545	70.93586498
ENSG00000104738	MCM4	392.7672998	298.6201985
ENSG00000186469	GNG2	18.24620337	2.68164386
ENSG00000111962	UST	52.25049146	21.83624286
ENSG00000147853	AK3	19.19405809	48.14189216
ENSG00000119596	YLPM1	118.7780447	180.5640199
ENSG00000079432	CIC	148.2207819	92.8359565
ENSG00000108578	BLMH	42.83118518	82.62017037
ENSG00000166128	RAB8B	47.15577234	18.57996103
ENSG00000114857	NKTR	88.26897084	142.3825193
ENSG00000198142	SOWAHC	97.036627	53.44133122
ENSG00000140718	FTO	15.87656657	42.77860444
ENSG00000054282	SDCCAG8	5.213200962	23.75170276
ENSG00000175309	PHYKPL	29.44273725	63.52942003
ENSG00000112245	PTP4A1	453.1337973	567.1676765
ENSG00000100099	HPS4	29.67970093	63.84866334
ENSG00000175054	ATR	35.36682926	72.02129225
ENSG00000261609	GAN	63.74322995	29.62577979
ENSG00000128917	DLL4	12.85527965	0.063848663
ENSG00000165507	C10orf10	13.80313437	1.021578614
ENSG00000121741	ZMYM2	74.76204107	124.8879855
ENSG00000156709	AIFM1	35.42607018	72.02129225
ENSG00000197713	RPE	77.60560523	128.5273593
ENSG00000119333	WDR34	45.31930382	85.81260353
ENSG00000134108	ARL8B	174.6422322	114.2891074
ENSG00000138750	NUP54	43.89752174	83.83329497
ENSG00000137807	KIF23	58.47078807	103.4986833
ENSG00000122068	FYTTD1	173.4574138	246.1365972
ENSG00000132842	AP3B1	62.20296603	108.3511817
ENSG00000185432	METTL7A	5.331682802	23.81555143
ENSG00000118007	STAG1	19.37178085	48.0780435
ENSG00000100650	SRSF5	213.4450349	293.1930621
ENSG00000135245	HILPDA	48.2221089	19.47384232
ENSG00000170852	KBTBD2	83.1150108	43.5447884
ENSG00000126858	RHOT1	27.07310045	59.69850023
ENSG00000035681	NSMAF	25.41435469	57.20840236
ENSG00000149212	SESN3	37.02557502	74.00060082
ENSG00000067533	RRP15	29.67970093	63.46557136
ENSG00000167658	EEF2	2923.065476	2658.977585
ENSG00000101040	ZMYND8	78.37573719	129.1019973
ENSG00000169919	GUSB	73.51798175	36.71298142
ENSG00000150760	DOCK1	38.92128446	76.61839601
ENSG00000112851	ERBIN	77.84256891	128.399662
ENSG00000184232	OAF	26.53993217	6.767958314
ENSG00000138663	COPS4	23.63712709	54.46290983
ENSG00000149968	MMP3	11.55197941	0.19154599
ENSG00000159352	PSMD4	318.0644996	235.0907784
ENSG00000116237	ICMT	193.6585676	130.2512732
ENSG00000094804	CDC6	190.6965216	127.825024
ENSG00000144535	DIS3L2	7.464355923	27.83801722
ENSG00000074935	TUBE1	40.28382562	78.40615859
ENSG00000176055	MBLAC2	6.279537523	25.53946534
ENSG00000129657	SEC14L1	65.10577111	30.90275306
ENSG00000117139	KDM5B	254.2027878	340.057981
ENSG00000168884	TNIP2	42.94966702	16.28140915
ENSG00000175048	ZDHHC14	18.30544429	2.87318985
ENSG00000127954	STEAP4	21.56369489	4.341709107
ENSG00000135373	EHF	73.99190911	123.2279203
ENSG00000148341	SH3GLB2	63.09157983	109.053517
ENSG00000025796	SEC63	180.2108787	253.4153448
ENSG00000213937	CLDN9	15.28415737	1.660065247
ENSG00000121486	TRMT1L	18.12772153	45.84334028
ENSG00000165392	WRN	29.26501449	62.63553874
ENSG00000107829	FBXW4	3.258250601	19.154599
ENSG00000152256	PDK1	88.97986188	48.0780435
ENSG00000177106	EPS8L2	23.87409077	54.65445582
ENSG00000159348	CYB5R1	55.3310193	24.32634073
ENSG00000147654	EBAG9	7.286633163	27.39107657
ENSG00000105409	ATP1A3	11.61122033	0.127697327
ENSG00000116793	PHTF1	33.70808349	10.79042411
ENSG00000168036	CTNNB1	428.4895745	331.6938061
ENSG00000066557	LRRC40	14.27706173	39.58617127
ENSG00000138614	INTS14	35.89999754	72.08514092
ENSG00000105058	FAM32A	76.00610039	38.69228999
ENSG00000196262	PPIA	1666.091635	1874.979848
ENSG00000132128	LRRC41	38.92128446	76.2991527
ENSG00000241839	PLEKHO2	12.73679781	0.76618396
ENSG00000131626	PPFIA1	963.6128051	815.6028256
ENSG00000090020	SLC9A1	139.3346439	86.77033348
ENSG00000107372	ZFAND5	303.6689561	223.2787757
ENSG00000160179	ABCG1	8.116006044	28.85959583
ENSG00000131089	ARHGEF9	13.26996609	37.7984087
ENSG00000117152	RGS4	13.86237529	0.031924332
ENSG00000175602	CCDC85B	44.54917186	17.43068509
ENSG00000023909	GCLM	180.6255652	120.0993358
ENSG00000161021	MAML1	112.3800253	65.89182057
ENSG00000177889	UBE2N	167.8887674	109.7558523
ENSG00000188897	AC099489.1	21.80065857	4.533255097
ENSG00000039650	PNKP	45.61550842	85.36566289
ENSG00000125046	SSUH2	11.31501572	0.19154599
ENSG00000152818	UTRN	51.06567306	92.70825918
ENSG00000137601	NEK1	10.78184744	33.52054826
ENSG00000115282	TTC31	10.60412468	33.20130494
ENSG00000172992	DCAKD	3.850659802	20.30387494
ENSG00000136044	APPL2	28.67260529	61.4862628
ENSG00000119392	GLE1	50.05857742	91.30358858
ENSG00000138592	USP8	47.3334951	87.60036611
ENSG00000144824	PHLDB2	116.8823352	69.46734572
ENSG00000168522	FNTA	103.0199599	58.8684676
ENSG00000154174	TOMM70	131.6925652	194.5468772
ENSG00000185262	UBALD2	59.18167911	27.13568192
ENSG00000129595	EPB41L4A	2.310395881	16.7283498
ENSG00000004660	CAMKK1	15.87656657	41.94857182
ENSG00000130024	PHF10	23.45940433	53.69672587
ENSG00000134900	TPP2	68.60098539	115.693778
ENSG00000102854	MSLN	81.3377832	132.0390358
ENSG00000159658	EFCAB14	166.4077444	108.7981223
ENSG00000165650	PDZD8	77.96105075	127.6973267
ENSG00000204186	ZDBF2	49.34768638	90.21816131
ENSG00000140022	STON2	12.79603873	36.84067875
ENSG00000111275	ALDH2	61.31435223	106.1164785
ENSG00000088340	FER1L4	33.53036073	10.85427277
ENSG00000113360	DROSHA	118.8372856	178.7124087
ENSG00000148143	ZNF462	38.1511525	74.83063344
ENSG00000141556	TBCD	21.85989949	51.206628
ENSG00000277791	PSMB3	156.7514744	101.0724341
ENSG00000188001	TPRG1	5.213200962	23.04936747
ENSG00000111358	GTF2H3	53.79075538	96.09223833
ENSG00000059122	FLYWCH1	46.20791762	85.8764522
ENSG00000147548	NSD3	110.6620386	168.5604712
ENSG00000180739	S1PR5	3.732177962	19.92078296
ENSG00000103855	CD276	106.5744151	61.74165745
ENSG00000149131	SERPING1	11.31501572	0.127697327
ENSG00000166200	COPS2	70.79289943	118.3115732
ENSG00000175220	ARHGAP1	46.91880866	86.77033348
ENSG00000147130	ZMYM3	32.22706049	66.33876121
ENSG00000155100	OTUD6B	9.774751804	31.54123969
ENSG00000066739	ATG2B	20.67508109	49.2911681
ENSG00000158019	BABAM2	8.708415244	29.62577979
ENSG00000092068	SLC7A8	78.07953259	40.60774989
ENSG00000112096	SOD2	618.4159641	502.4889805
ENSG00000173210	ABLIM3	26.36220941	6.959504305
ENSG00000068745	IP6K2	100.9465277	57.59149434
ENSG00000121766	ZCCHC17	40.8169939	15.3236792
ENSG00000119707	RBM25	212.3194574	289.7452343
ENSG00000151414	NEK7	62.38068879	29.56193113
ENSG00000138867	GUCD1	90.40164396	49.73810875
ENSG00000124275	MTRR	103.4938873	159.3662637
ENSG00000170802	FOXN2	73.87342727	37.67071137
ENSG00000165699	TSC1	105.8042832	61.35856547
ENSG00000106025	TSPAN12	25.41435469	6.512563661
ENSG00000071462	BUD23	141.7635216	89.51582601
ENSG00000100055	CYTH4	11.13729296	0.127697327
ENSG00000100883	SRP54	142.0004853	89.707372
ENSG00000146243	IRAK1BP1	2.902805081	17.87762574
ENSG00000167754	KLK5	38.92128446	14.23825193
ENSG00000015475	BID	94.78547204	53.1220879
ENSG00000109618	SEPSECS	2.132673121	16.0260145
ENSG00000117174	ZNHIT6	29.44273725	62.06090077
ENSG00000172053	QARS	90.8163304	143.3402492
ENSG00000196581	AJAP1	11.43349756	0.446940643
ENSG00000163608	NEPRO	83.47045632	134.0183444
ENSG00000196865	NHLRC2	23.22244065	52.86669325
ENSG00000117523	PRRC2C	420.4920503	526.3045319
ENSG00000050820	BCAR1	122.2732589	74.25599547
ENSG00000105401	CDC37	177.1303509	118.1838759
ENSG00000121621	KIF18A	5.805610163	23.94324875
ENSG00000185467	KPNA7	13.21072517	1.085427277
ENSG00000140451	PIF1	0.41468644	11.30121341
ENSG00000100722	ZC3H14	54.79785102	96.85842229
ENSG00000187837	HIST1H1C	91.64570328	50.88738469
ENSG00000163220	S100A9	16.35049393	2.29855188
ENSG00000189043	NDUFA4	155.4481741	100.6893421
ENSG00000186792	HYAL3	21.97838133	4.852498414
ENSG00000129534	MIS18BP1	40.99471666	78.15076393
ENSG00000159840	ZYX	152.3084054	98.19924422
ENSG00000149485	FADS1	174.5237504	244.6042293
ENSG00000198626	RYR2	12.61831597	0.893881287
ENSG00000162607	USP1	133.1143473	195.0576665
ENSG00000165105	RASEF	98.39916816	56.05912642
ENSG00000140400	MAN2C1	11.49273848	34.15903489
ENSG00000203880	PCMTD2	43.12738978	81.02395378
ENSG00000105856	HBP1	74.46583647	38.37304667
ENSG00000156804	FBXO32	139.986294	88.43039873
ENSG00000175505	CLCF1	17.35758957	2.745492524
ENSG00000160209	PDXK	198.9902504	136.4445936
ENSG00000130347	RTN4IP1	3.199009681	18.38841504
ENSG00000196154	S100A4	30.92376025	9.641148165
ENSG00000117758	STX12	56.57507862	25.85870865
ENSG00000083720	OXCT1	76.59850959	124.9518342
ENSG00000184677	ZBTB40	93.30444904	52.29205528
ENSG00000085511	MAP3K4	49.94009558	90.15431264
ENSG00000167632	TRAPPC9	5.390923722	22.9855188
ENSG00000138326	RPS24	861.1852544	725.0654209
ENSG00000138944	KIAA1644	13.80313437	1.34082193
ENSG00000163406	SLC15A2	9.300824444	30.26426643
ENSG00000204264	PSMB8	27.19158229	58.42152696
ENSG00000137207	YIPF3	121.7400907	74.19214681
ENSG00000020256	ZFP64	60.01105199	103.370986
ENSG00000173409	ARV1	5.746369242	23.62400544
ENSG00000119778	ATAD2B	14.15857989	38.43689533
ENSG00000016864	GLT8D1	17.35758957	43.5447884
ENSG00000155729	KCTD18	7.879042363	27.64647123
ENSG00000170835	CEL	10.0709564	31.54123969
ENSG00000214711	CAPN14	10.72260652	0.19154599
ENSG00000181588	MEX3D	36.43316582	12.96127866
ENSG00000107890	ANKRD26	2.665841401	17.04759311
ENSG00000124151	NCOA3	229.3216014	308.1336493
ENSG00000177302	TOP3A	91.46798052	51.07893068
ENSG00000115128	SF3B6	158.1732565	103.3071373
ENSG00000198853	RUSC2	22.68927237	5.299439058
ENSG00000106415	GLCCI1	11.72970217	0.638486633
ENSG00000066322	ELOVL1	124.1097275	76.17145537
ENSG00000162729	IGSF8	60.54422027	28.7318985
ENSG00000176046	NUPR1	121.3846451	180.3086253
ENSG00000102710	SUPT20H	31.04224209	63.84866334
ENSG00000184898	RBM43	2.843564161	17.43068509
ENSG00000145901	TNIP1	225.0562552	158.6000797
ENSG00000234498	RPL13AP20	12.91452057	0.031924332
ENSG00000197724	PHF2	14.39554357	38.69228999
ENSG00000138029	HADHB	118.9557674	177.1800408
ENSG00000189079	ARID2	27.25082321	58.29382963
ENSG00000184083	FAM120C	4.087623482	20.11232895
ENSG00000099381	SETD1A	91.112535	50.95123335
ENSG00000116857	TMEM9	47.80742246	86.89803081
