Name	Description	T2_normalize	C1_normalize
ENSG00000162129	CLPB	16.26655597	21.58084821
ENSG00000272320	AL445309.1	4.807298329	2.49009787
ENSG00000175611	LINC00476	1.844660987	3.894768464
ENSG00000136011	STAB2	1.285672809	0.255394653
ENSG00000215009	ACSM4	1.285672809	0.255394653
ENSG00000233052	AL513304.1	1.285672809	0.255394653
ENSG00000241278	ENPP7P4	1.285672809	0.255394653
ENSG00000102385	DRP2	2.124155075	0.702335297
ENSG00000172053	QARS	129.0703702	143.3402492
ENSG00000082805	ERC1	136.504913	122.5894336
ENSG00000203797	DDO	1.900559804	0.57463797
ENSG00000223872	AC006372.1	1.900559804	0.57463797
ENSG00000146267	FAXC	5.589881777	3.064735841
ENSG00000267530	LINC01836	2.850839706	5.299439058
ENSG00000240050	AL590542.1	2.850839706	1.14927594
ENSG00000247903	AC024896.1	17.21683587	12.51433802
ENSG00000105290	APLP1	2.01235744	0.638486633
ENSG00000141447	OSBPL1A	54.27775206	63.65711735
ENSG00000100028	SNRPD3	152.1006832	137.4023235
ENSG00000198040	ZNF84	33.59518948	41.05469053
ENSG00000111879	FAM184A	3.242131431	1.404670594
ENSG00000111652	COPS7A	61.43280073	52.22820662
ENSG00000159267	HLCS	18.44660987	24.07094608
ENSG00000133250	ZNF414	5.198590053	8.364174898
ENSG00000179859	LINC02581	8.328923848	5.171741731
ENSG00000234996	AC098934.2	0.223595271	1.213124604
ENSG00000122126	OCRL	66.12830143	76.42685002
ENSG00000197362	ZNF786	6.372465226	9.832694155
ENSG00000164366	CCDC127	49.80584664	41.56547984
ENSG00000119684	MLH3	72.38896902	62.38014409
ENSG00000182759	MAFA	0.167696453	1.085427277
ENSG00000206885	SNORA75	0.167696453	1.085427277
ENSG00000265728	AP001099.1	0.167696453	1.085427277
ENSG00000267649	AC010327.4	0.167696453	1.085427277
ENSG00000168676	KCTD19	0.726684631	0.031924332
ENSG00000174145	NWD2	0.726684631	0.031924332
ENSG00000271856	LINC01215	0.726684631	0.031924332
ENSG00000134748	PRPF38A	62.15948536	72.14898958
ENSG00000165914	TTC7B	19.95587795	14.87673856
ENSG00000173846	PLK3	8.161227395	5.044044404
ENSG00000104760	FGL1	3.912917244	6.704109651
ENSG00000105072	C19orf44	3.912917244	6.704109651
ENSG00000156675	RAB11FIP1	42.1477086	34.60597553
ENSG00000236269	ENO1-IT1	3.52162552	1.596216584
ENSG00000224511	LINC00365	1.00617872	2.617795197
ENSG00000042286	AIFM2	49.86174545	41.6293285
ENSG00000146858	ZC3HAV1L	17.04913942	12.38664069
ENSG00000138785	INTS12	7.155048675	10.79042411
ENSG00000225383	SFTA1P	4.52780424	2.29855188
ENSG00000101911	PRPS2	111.5181415	99.02927685
ENSG00000157765	SLC34A2	0.447190542	1.660065247
ENSG00000234129	AC073529.1	0.447190542	1.660065247
ENSG00000120063	GNA13	95.41928194	83.89714363
ENSG00000077684	JADE1	26.32834317	32.94591029
ENSG00000116918	TSNAX	46.84320929	38.88383598
ENSG00000233184	AC093157.1	4.807298329	7.853385591
ENSG00000172007	RAB33B	10.17358483	14.42979792
ENSG00000184281	TSSC4	10.17358483	14.42979792
ENSG00000082516	GEMIN5	75.63110045	86.57878749
ENSG00000087157	PGS1	22.80671765	17.36683643
ENSG00000101363	MANBAL	50.08534073	59.06001359
ENSG00000121057	AKAP1	92.40074578	104.4564132
ENSG00000152904	GGPS1	71.04739739	81.66244042
ENSG00000109689	STIM2	22.30362829	28.41265519
ENSG00000083535	PIBF1	14.53369262	19.53769098
ENSG00000143207	RFWD2	40.02355353	48.0780435
ENSG00000216285	AC078819.1	8.552519119	5.363287721
ENSG00000125686	MED1	115.4310587	128.8466026
ENSG00000179630	LACC1	9.670495475	6.257169008
ENSG00000106244	PDAP1	98.54961573	110.9689769
ENSG00000271976	AC012467.2	1.50926808	3.383979157
ENSG00000144504	ANKMY1	14.75728789	19.79308564
ENSG00000268903	AL627309.7	3.130333795	1.34082193
ENSG00000152942	RAD17	30.1853616	37.22377073
ENSG00000157538	DSCR3	46.11652466	38.24534934
ENSG00000159023	EPB41	49.694049	58.61307295
ENSG00000204356	NELFE	64.1718428	74.25599547
ENSG00000143061	IGSF3	88.48782854	77.44842864
ENSG00000196367	TRRAP	139.0203598	153.6837327
ENSG00000181924	COA4	43.93647077	36.26604078
ENSG00000078902	TOLLIP	21.6887413	16.40910648
ENSG00000234964	FABP5P7	23.5893011	18.06917173
ENSG00000137815	RTF1	85.46929238	74.63908745
ENSG00000104325	DECR1	7.434542764	11.10966742
ENSG00000168234	TTC39C	15.76346661	20.94236158
ENSG00000132881	RSG1	2.683143253	5.044044404
ENSG00000176476	SGF29	9.391001386	13.47206797
ENSG00000165389	SPTSSA	115.0956658	102.4771047
ENSG00000050327	ARHGEF5	30.5207545	24.19864341
ENSG00000144357	UBR3	81.83586922	71.25510829
ENSG00000072954	TMEM38A	7.155048675	4.277860444
ENSG00000147224	PRPS1	71.27099266	61.42241414
ENSG00000101574	METTL4	63.78055108	73.80905483
ENSG00000176261	ZBTB8OS	19.62048504	25.34791935
ENSG00000110074	FOXRED1	19.56458622	25.28407068
ENSG00000198814	GK	9.446900204	13.53591663
ENSG00000167733	HSD11B1L	3.409827884	1.53236792
ENSG00000119777	TMEM214	82.50665503	93.85753512
ENSG00000267151	MIR2117HG	1.732863351	3.703222474
ENSG00000173120	KDM2A	195.701761	179.1593493
ENSG00000187653	TMSB4XP8	8.77611439	5.554833711
ENSG00000263884	AP000845.1	2.180053893	4.341709107
ENSG00000157168	NRG1	83.73642902	73.04287087
ENSG00000204396	VWA7	3.689321973	1.72391391
ENSG00000182310	SPACA6	1.956458622	4.022465791
ENSG00000203326	ZNF525	6.819655768	10.34348346
ENSG00000168884	TNIP2	21.52104484	16.28140915
ENSG00000204099	NEU4	0.027949409	0.702335297
ENSG00000230673	PABPC1P3	0.027949409	0.702335297
ENSG00000248050	AC079061.1	0.027949409	0.702335297
ENSG00000254084	AP001208.2	0.027949409	0.702335297
ENSG00000254542	NAV2-AS3	0.027949409	0.702335297
ENSG00000162734	PEA15	121.4122322	108.478879
ENSG00000204054	LINC00963	37.34041027	45.07715632
ENSG00000121988	ZRANB3	13.24801981	18.00532306
ENSG00000165118	C9orf64	13.30391863	18.06917173
ENSG00000159216	RUNX1	142.2624912	157.0038632
ENSG00000144045	DQX1	3.01853616	1.276973267
ENSG00000119403	PHF19	26.21654554	32.7543643
ENSG00000165891	E2F7	81.10918459	70.61662166
ENSG00000134852	CLOCK	46.34011993	54.90985048
ENSG00000235493	LINC01967	0.670785813	2.043157227
ENSG00000254473	AL354920.1	0.670785813	2.043157227
ENSG00000065457	ADAT1	30.5207545	37.54301405
ENSG00000008256	CYTH3	50.86792417	59.82619755
ENSG00000189120	SP6	8.664316755	12.57818668
ENSG00000170275	CRTAP	138.9085622	125.0795315
ENSG00000151806	GUF1	38.45838663	46.29028092
ENSG00000182287	AP1S2	8.440721484	5.299439058
ENSG00000167470	MIDN	79.04092833	68.70116176
ENSG00000184508	HDDC3	7.769935671	11.4927594
ENSG00000250546	AC079160.1	1.062077538	2.68164386
ENSG00000198612	COPS8	72.44486783	62.57169008
ENSG00000115504	EHBP1	56.56960359	47.88649751
ENSG00000225630	MTND2P28	128.3995844	142.3825193
ENSG00000228925	AC016722.2	0.391291724	1.53236792
ENSG00000262877	AC110285.2	0.391291724	1.53236792
ENSG00000176945	MUC20	40.41484525	33.13745628
ENSG00000136758	YME1L1	135.3310378	149.6612669
ENSG00000117245	KIF17	1.117976355	0.19154599
ENSG00000119608	PROX2	1.117976355	0.19154599
ENSG00000163431	LMOD1	1.117976355	0.19154599
ENSG00000237452	BHMG1	1.117976355	0.19154599
ENSG00000257242	LINC01619	1.117976355	0.19154599
ENSG00000168090	COPS6	80.49429759	91.6228319
ENSG00000067191	CACNB1	5.198590053	8.300326235
ENSG00000148248	SURF4	245.5076077	264.6527096
ENSG00000107104	KANK1	27.27862307	33.90364024
ENSG00000083544	TDRD3	14.92498435	19.92078296
ENSG00000112186	CAP2	15.03678198	20.04848029
ENSG00000164815	ORC5	29.34687933	36.20219212
ENSG00000100749	VRK1	42.65079796	35.1806135
ENSG00000089177	KIF16B	20.45896731	26.24180063
ENSG00000065613	SLK	145.2251286	131.1451545
ENSG00000175305	CCNE2	6.875554586	4.086314454
ENSG00000162191	UBXN1	69.70582576	80.06622383
ENSG00000177963	RIC8A	57.57578231	48.84422746
ENSG00000182752	PAPPA	2.403649164	0.893881287
ENSG00000250072	SH3TC2-DT	2.403649164	0.893881287
ENSG00000204789	ZNF204P	3.857018426	6.576412324
ENSG00000196507	TCEAL3	5.869375866	3.320130494
ENSG00000169752	NRG4	6.03707232	3.447827821
ENSG00000158161	EYA3	50.47663245	42.3316638
ENSG00000135164	DMTF1	88.26423326	77.38457997
ENSG00000130313	PGLS	18.67020514	24.19864341
ENSG00000222501	RNU4-25P	1.50926808	0.38309198
ENSG00000140650	PMM2	17.04913942	22.34703217
ENSG00000027847	B4GALT7	18.11121696	23.56015677
ENSG00000110367	DDX6	93.29512686	82.10938106
ENSG00000149313	AASDHPPT	32.25361786	39.39462528
ENSG00000164976	MYORG	8.328923848	5.235590394
ENSG00000121064	SCPEP1	134.2689603	148.4481423
ENSG00000123975	CKS2	44.43956013	36.84067875
ENSG00000177732	SOX12	22.80671765	28.85959583
ENSG00000105270	CLIP3	5.086792417	2.745492524
ENSG00000186523	FAM86B1	2.068256258	4.150163117
ENSG00000166794	PPIB	62.43897945	72.21283824
ENSG00000106034	CPED1	0.055898818	0.76618396
ENSG00000213881	NPM1P6	0.055898818	0.76618396
ENSG00000261186	LINC01238	0.055898818	0.76618396
ENSG00000279730	SETD8P1	0.055898818	0.76618396
ENSG00000111412	C12orf49	67.19037896	57.78304033
ENSG00000102189	EEA1	82.00356567	71.57435161
ENSG00000125843	AP5S1	7.490441582	11.10966742
ENSG00000185973	TMLHE	6.707858133	10.15193747
ENSG00000174963	ZIC4	5.422185324	8.555720888
ENSG00000165733	BMS1	121.7476251	135.231469
ENSG00000100321	SYNGR1	8.720215573	5.554833711
ENSG00000027075	PRKCH	33.25979658	26.75258994
ENSG00000010219	DYRK4	6.763756951	10.21578614
ENSG00000275393	AC018695.6	2.180053893	0.76618396
ENSG00000120156	TEK	1.621065715	0.446940643
ENSG00000279227	AC009303.4	1.621065715	0.446940643
ENSG00000198720	ANKRD13B	22.75081883	17.43068509
ENSG00000234630	AC245060.2	0.50308936	1.72391391
ENSG00000235560	AC002310.1	0.50308936	1.72391391
ENSG00000125968	ID1	449.4264949	424.5936112
ENSG00000148843	PDCD11	114.9279693	128.01657
ENSG00000236901	MIR600HG	18.5584075	13.79131128
ENSG00000115216	NRBP1	121.4122322	134.848377
ENSG00000156304	SCAF4	77.25216616	67.16879384
ENSG00000120800	UTP20	111.7976355	124.6964395
ENSG00000110076	NRXN2	4.974994782	7.981082918
ENSG00000139291	TMEM19	27.94940889	22.02778885
ENSG00000147697	GSDMC	2.068256258	0.702335297
ENSG00000121989	ACVR2A	9.949989564	14.04670594
ENSG00000095787	WAC	133.9894662	148.0650503
ENSG00000175416	CLTB	30.24126042	24.07094608
ENSG00000116213	WRAP73	35.43985047	28.7318985
ENSG00000138660	AP1AR	56.23421068	47.69495152
ENSG00000089723	OTUB2	6.260667591	3.639373811
ENSG00000272556	GTF2IP13	14.81318671	19.72923697
ENSG00000172006	ZNF554	2.124155075	4.214011781
ENSG00000277959	AL162274.2	1.732863351	0.510789307
ENSG00000279390	AF127577.6	1.732863351	0.510789307
ENSG00000121075	TBX4	0.782583449	0.063848663
ENSG00000126970	ZC4H2	0.782583449	0.063848663
ENSG00000163218	PGLYRP4	0.782583449	0.063848663
ENSG00000204684	AL133464.1	0.782583449	0.063848663
ENSG00000220702	Z85994.1	0.782583449	0.063848663
ENSG00000238160	AC116366.2	0.782583449	0.063848663
ENSG00000265107	GJA5	0.782583449	0.063848663
ENSG00000272094	AC091614.1	0.782583449	0.063848663
ENSG00000038945	MSR1	1.676964533	3.575525147
ENSG00000166167	BTRC	31.02384386	24.77328138
ENSG00000132718	SYT11	0.950279902	0.127697327
ENSG00000135625	EGR4	0.950279902	0.127697327
ENSG00000243537	KC877373.1	0.950279902	0.127697327
ENSG00000090674	MCOLN1	7.658138035	4.724801087
ENSG00000225193	RPS12P26	1.956458622	0.638486633
ENSG00000205423	CNEP1R1	8.832013208	12.70588401
ENSG00000254986	DPP3	54.55724615	46.1625836
ENSG00000132746	ALDH3B2	19.28509213	24.83713004
ENSG00000162402	USP24	181.4475625	197.7393104
ENSG00000111725	PRKAB1	26.32834317	32.7543643
ENSG00000169570	DTWD2	15.48397252	20.49542093
ENSG00000042832	TG	1.844660987	0.57463797
ENSG00000116138	DNAJC16	45.72523294	54.07981785
ENSG00000276805	AL133216.2	3.689321973	6.321017671
ENSG00000133111	RFXAP	6.260667591	9.577299502
ENSG00000178996	SNX18	50.86792417	42.77860444
ENSG00000105221	AKT2	144.163051	130.3151219
ENSG00000144401	METTL21A	16.49015124	21.64469687
ENSG00000066427	ATXN3	17.77582405	23.11321613
ENSG00000197021	CXorf40B	17.32863351	22.60242682
ENSG00000071242	RPS6KA2	40.5825417	48.46113548
ENSG00000070540	WIPI1	4.136512515	6.895655641
ENSG00000174628	IQCK	3.353929066	5.874077028
ENSG00000196961	AP2A1	157.0197791	142.5740652
ENSG00000137693	YAP1	405.1546312	429.2545637
ENSG00000182093	WRB	20.51486612	15.51522519
ENSG00000197978	GOLGA6L9	12.13004346	8.364174898
ENSG00000123737	EXOSC9	38.23479136	31.28584504
ENSG00000119414	PPP6C	78.70553543	89.51582601
ENSG00000223496	EXOSC6	25.37806327	31.66893702
ENSG00000189241	TSPYL1	78.20244607	68.12652379
ENSG00000105185	PDCD5	43.88057195	52.03666063
ENSG00000112679	DUSP22	18.22301459	13.53591663
ENSG00000114316	USP4	25.21036682	31.47739103
ENSG00000119471	HSDL2	80.66199405	70.42507567
ENSG00000175105	ZNF654	24.37188455	18.89920435
ENSG00000168806	LCMT2	17.99941932	13.34437064
ENSG00000136111	TBC1D4	56.79319886	66.0195179
ENSG00000093009	CDC45	46.78731048	39.07538197
ENSG00000103260	METRN	15.98706188	11.62045673
ENSG00000168061	SAC3D1	10.34128129	6.895655641
ENSG00000100109	TFIP11	34.43367175	41.69317716
ENSG00000129007	CALML4	1.229773991	0.255394653
ENSG00000177098	SCN4B	1.229773991	0.255394653
ENSG00000175352	NRIP3	8.440721484	5.363287721
ENSG00000104164	BLOC1S6	64.73083098	55.61218577
ENSG00000204839	MROH6	12.577234	8.747266878
ENSG00000122694	GLIPR2	10.84437065	15.06828455
ENSG00000154429	CCSAP	39.12917244	32.11587766
ENSG00000102098	SCML2	26.38424199	20.68696692
ENSG00000110768	GTF2H1	54.50134733	63.52942003
ENSG00000133302	SLF1	30.68845096	24.51788672
ENSG00000115524	SF3B1	490.0090366	516.3441405
ENSG00000130522	JUND	49.13506082	41.24623652
ENSG00000150175	FRMPD2B	0.279494089	1.276973267
ENSG00000233654	AC108047.1	0.279494089	1.276973267
ENSG00000261236	BOP1	60.3707232	51.58971998
ENSG00000066735	KIF26A	10.17358483	6.767958314
ENSG00000171097	KYAT1	8.27302503	5.235590394
ENSG00000197165	SULT1A2	2.962637342	1.276973267
ENSG00000271781	AC026740.1	2.962637342	1.276973267
ENSG00000110315	RNF141	46.34011993	38.69228999
ENSG00000118508	RAB32	38.12299372	45.71564295
ENSG00000164713	BRI3	20.85025903	15.83446851
ENSG00000196547	MAN2A2	23.92469401	30.00887177
ENSG00000224259	LINC01133	5.310387688	8.364174898
ENSG00000088812	ATRN	88.65552499	77.95921794
ENSG00000034713	GABARAPL2	47.51399511	39.77771726
ENSG00000154727	GABPA	46.67551284	39.0115333
ENSG00000184381	PLA2G6	10.78847183	7.278747621
ENSG00000011007	ELOA	101.9594436	90.47355596
ENSG00000203760	CENPW	21.35334839	16.28140915
ENSG00000090857	PDPR	28.11710534	34.6698242
ENSG00000164920	OSR2	2.5154468	4.724801087
ENSG00000103671	TRIP4	14.92498435	19.79308564
ENSG00000140307	GTF2A2	48.68787028	40.86314454
ENSG00000196405	EVL	11.40335883	7.789536928
ENSG00000226738	U62317.1	0.447190542	1.596216584
ENSG00000143303	RRNAD1	29.79406987	36.52143543
ENSG00000007341	ST7L	11.68285291	16.0260145
ENSG00000165526	RPUSD4	15.59577016	20.5592696
ENSG00000131748	STARD3	33.42749303	27.00798459
ENSG00000130612	CYP2G1P	0.111797636	0.893881287
ENSG00000142552	RCN3	0.111797636	0.893881287
ENSG00000279852	AC083964.2	0.111797636	0.893881287
ENSG00000158246	FAM46B	4.863197146	7.789536928
ENSG00000149308	NPAT	23.30980701	18.00532306
ENSG00000198954	KIF1BP	34.48957057	27.96571454
ENSG00000100412	ACO2	76.52548153	87.0895768
ENSG00000143971	ETAA1	33.70698712	27.26337925
ENSG00000224934	AL391684.1	1.788762169	3.703222474
ENSG00000253710	ALG11	6.092971137	9.321904848
ENSG00000143149	ALDH9A1	55.3398296	64.35945265
ENSG00000099999	RNF215	11.23566237	7.661839601
ENSG00000204315	FKBPL	7.769935671	11.36506208
ENSG00000276045	ORAI1	21.91233657	16.79219846
ENSG00000171132	PRKCE	14.81318671	10.66272678
ENSG00000270012	AC232271.1	1.397470444	3.128584504
ENSG00000071189	SNX13	63.78055108	73.42596285
ENSG00000168734	PKIG	8.887912026	12.70588401
ENSG00000183684	ALYREF	41.30922633	34.15903489
ENSG00000125900	SIRPD	0.670785813	0.031924332
ENSG00000179593	ALOX15B	0.670785813	0.031924332
ENSG00000206077	ZDHHC11B	0.670785813	0.031924332
ENSG00000227941	UQCRBP2	0.670785813	0.031924332
ENSG00000228437	LINC02474	0.670785813	0.031924332
ENSG00000242741	LINC02005	0.670785813	0.031924332
ENSG00000253286	AC090193.1	0.670785813	0.031924332
ENSG00000258086	AC079313.1	0.670785813	0.031924332
ENSG00000261092	LINC02178	0.670785813	0.031924332
ENSG00000103150	MLYCD	2.571345618	4.788649751
ENSG00000168065	SLC22A11	0.782583449	2.170854554
ENSG00000232480	TGFB2-AS1	0.782583449	2.170854554
ENSG00000143248	RGS5	3.968816062	1.979308564
ENSG00000242299	AC073861.1	7.825834488	11.42891074
ENSG00000257103	LSM14A	109.6734805	122.2063416
ENSG00000100083	GGA1	59.53224093	50.88738469
ENSG00000179085	DPM3	6.372465226	3.767071137
ENSG00000185304	RGPD2	7.881733306	11.4927594
ENSG00000162931	TRIM17	1.229773991	2.87318985
ENSG00000197619	ZNF615	1.229773991	2.87318985
ENSG00000215790	SLC35E2	1.229773991	2.87318985
ENSG00000181222	POLR2A	303.8659734	324.4789071
ENSG00000273230	AC102953.2	5.701679413	3.256281831
ENSG00000136861	CDK5RAP2	95.9223713	107.6488464
ENSG00000181409	AATK	0.167696453	1.021578614
ENSG00000196604	POTEF	0.167696453	1.021578614
ENSG00000242114	MTFP1	0.167696453	1.021578614
ENSG00000269887	AL391001.1	0.167696453	1.021578614
ENSG00000284726	AL109936.8	0.167696453	1.021578614
ENSG00000164182	NDUFAF2	21.01795548	26.68874128
ENSG00000278876	AC145207.9	0.558988178	1.787762574
ENSG00000114353	GNAI2	66.40779551	57.27225102
ENSG00000125744	RTN2	2.347750346	0.893881287
ENSG00000107099	DOCK8	0.670785813	1.979308564
ENSG00000236384	LINC00479	0.670785813	1.979308564
ENSG00000154027	AK5	1.341571627	0.319243317
ENSG00000166670	MMP10	1.341571627	0.319243317
ENSG00000171189	GRIK1	1.341571627	0.319243317
ENSG00000174672	BRSK2	1.341571627	0.319243317
ENSG00000189058	APOD	39.01737481	46.60952424
ENSG00000258297	AP001157.1	10.67667419	7.214898958
ENSG00000148057	IDNK	2.068256258	4.086314454
ENSG00000131508	UBE2D2	131.4181206	145.0641631
ENSG00000185800	DMWD	28.17300416	22.34703217
ENSG00000244026	FAM86DP	9.223304933	13.08897599
ENSG00000180891	CUEDC1	31.52693322	25.34791935
ENSG00000166484	MAPK7	15.53987134	11.30121341
ENSG00000151729	SLC25A4	55.89881777	47.56725419
ENSG00000067369	TP53BP1	76.19008863	86.64263616
ENSG00000130349	C6orf203	9.335102568	13.21667331
ENSG00000138688	KIAA1109	100.002985	111.9267068
ENSG00000105700	KXD1	23.47750346	18.19686905
ENSG00000105983	LMBR1	83.9600243	73.6813575
ENSG00000185127	C6orf120	37.39630909	30.64735841
ENSG00000165288	BRWD3	87.09035809	76.61839601
ENSG00000011143	MKS1	11.06796592	15.25983054
ENSG00000266173	STRADA	2.962637342	5.299439058
ENSG00000167118	URM1	41.02973225	48.78037879
ENSG00000180574	AC068775.1	5.142691235	8.108780245
ENSG00000100100	PIK3IP1	6.931453404	4.214011781
ENSG00000178502	KLHL11	5.757578231	8.874964205
ENSG00000162076	FLYWCH2	14.4777938	19.21844767
ENSG00000153048	CARHSP1	40.41484525	33.39285093
ENSG00000263528	IKBKE	18.44660987	23.75170276
ENSG00000102103	PQBP1	27.44631953	33.83979157
ENSG00000134779	TPGS2	89.99709662	79.36388854
ENSG00000141622	RNF165	13.41571627	9.513450838
ENSG00000280123	AC023632.6	1.453369262	3.192433167
ENSG00000141076	UTP4	129.1821679	142.6379139
ENSG00000124507	PACSIN1	2.124155075	4.150163117
ENSG00000197857	ZNF44	2.124155075	4.150163117
ENSG00000111328	CDK2AP1	31.1356415	25.02867603
ENSG00000165025	SYK	63.27746172	72.78747621
ENSG00000105619	TFPT	7.434542764	10.91812143
ENSG00000135473	PAN2	39.24097008	46.80107023
ENSG00000100644	HIF1A	661.2271154	631.9102211
ENSG00000179776	CDH5	25.04267036	19.60153965
ENSG00000137413	TAF8	21.80053893	27.5187739
ENSG00000142207	URB1	82.84204794	93.66598913
ENSG00000001631	KRIT1	45.05444713	53.1220879
ENSG00000197442	MAP3K5	46.17242348	54.33521251
ENSG00000165688	PMPCA	75.57520163	65.89182057
ENSG00000072694	FCGR2B	1.453369262	0.38309198
ENSG00000136842	TMOD1	1.453369262	0.38309198
ENSG00000273129	PACERR	1.453369262	0.38309198
ENSG00000154134	ROBO3	2.124155075	0.76618396
ENSG00000223842	AL360093.1	0.391291724	1.468519257
ENSG00000272812	AC004908.2	0.391291724	1.468519257
ENSG00000164749	HNF4G	1.900559804	3.830919801
ENSG00000065717	TLE2	1.676964533	3.511676484
ENSG00000169884	WNT10B	5.757578231	3.320130494
ENSG00000174032	SLC25A30	14.75728789	10.66272678
ENSG00000112237	CCNC	109.0585935	97.3692116
ENSG00000118482	PHF3	217.8376929	235.1546271
ENSG00000182534	MXRA7	17.21683587	12.76973267
ENSG00000234602	MCIDAS	3.409827884	5.874077028
ENSG00000225828	FAM229A	3.577524338	1.72391391
ENSG00000136267	DGKB	1.062077538	0.19154599
ENSG00000145569	FAM105A	1.062077538	0.19154599
ENSG00000176678	FOXL1	1.062077538	0.19154599
ENSG00000197140	ADAM32	1.062077538	0.19154599
ENSG00000258082	AL391832.3	1.062077538	0.19154599
ENSG00000258168	AC025569.1	1.062077538	0.19154599
ENSG00000185000	DGAT1	15.20447843	11.04581876
ENSG00000102230	PCYT1B	16.76964533	12.38664069
ENSG00000115808	STRN	91.56226351	80.89625646
ENSG00000244625	MIATNB	2.739042071	4.980195741
ENSG00000158290	CUL4B	76.91677326	67.16879384
ENSG00000143437	ARNT	82.3948574	93.15519982
ENSG00000120805	ARL1	81.55637513	92.26131853
ENSG00000115091	ACTR3	377.0934247	355.1262655
ENSG00000120925	RNF170	12.63313282	17.04759311
ENSG00000152784	PRDM8	2.01235744	0.702335297
ENSG00000176826	FKBP9P1	2.01235744	0.702335297
ENSG00000148841	ITPRIP	28.67609352	22.85782148
ENSG00000177337	DLGAP1-AS1	58.02297285	49.61041142
ENSG00000139971	C14orf37	2.459547982	4.597103761
ENSG00000249572	AC034231.1	2.459547982	4.597103761
ENSG00000100802	C14orf93	7.769935671	11.30121341
ENSG00000113734	BNIP1	7.769935671	11.30121341
ENSG00000158158	CNNM4	32.75670722	39.65001994
ENSG00000249673	NOP14-AS1	21.96823539	16.91989579
ENSG00000006747	SCIN	13.02442454	17.49453376
ENSG00000140416	TPM1	80.38249996	90.98434527
ENSG00000100949	RABGGTA	31.30333795	25.22022202
ENSG00000168556	ING2	19.84408031	15.06828455
ENSG00000250230	AP002754.1	1.900559804	0.638486633
ENSG00000203705	TATDN3	9.055608479	12.83358133
ENSG00000164828	SUN1	178.1495322	163.1971835
ENSG00000122435	TRMT13	13.5275139	18.06917173
ENSG00000070366	SMG6	27.33452189	33.64824558
ENSG00000255310	AF131215.5	6.651959315	4.022465791
ENSG00000181904	C5orf24	76.80497562	67.10494517
ENSG00000141401	IMPA2	50.86792417	43.03399909
ENSG00000155269	GPR78	1.788762169	0.57463797
ENSG00000170310	STX8	14.25419853	18.89920435
ENSG00000164896	FASTK	43.82467313	51.71741731
ENSG00000174442	ZWILCH	64.11594399	55.29294246
ENSG00000038358	EDC4	54.33365088	63.08247938
ENSG00000164022	AIMP1	49.24685846	57.59149434
ENSG00000143294	PRCC	103.1333188	115.0552913
ENSG00000128656	CHN1	2.906738524	1.276973267
ENSG00000159496	RGL4	2.906738524	1.276973267
ENSG00000152117	AC073869.1	14.98088316	19.72923697
ENSG00000186073	C15orf41	16.82554415	21.83624286
ENSG00000100365	NCF4	2.5154468	1.021578614
ENSG00000101680	LAMA1	2.5154468	1.021578614
ENSG00000137474	MYO7A	2.5154468	1.021578614
ENSG00000117385	P3H1	24.26008691	18.96305301
ENSG00000228300	C19orf24	15.98706188	11.74815406
ENSG00000167123	CERCAM	19.67638386	14.94058722
ENSG00000137106	GRHPR	56.90499649	65.82797191
ENSG00000105819	PMPCB	62.49487827	71.82974626
ENSG00000137486	ARRB1	5.645780595	3.256281831
ENSG00000131269	ABCB7	31.69462968	38.43689533
ENSG00000126107	HECTD3	28.06120652	22.34703217
ENSG00000084073	ZMPSTE24	121.4122322	109.1812143
ENSG00000168291	PDHB	41.02973225	48.65268147
ENSG00000177613	CSTF2T	41.42102397	34.41442954
ENSG00000163818	LZTFL1	29.96176633	36.52143543
ENSG00000136044	APPL2	52.88028161	61.4862628
ENSG00000128731	HERC2	110.7914568	123.1002229
ENSG00000205464	ATP6AP1L	1.173875173	2.745492524
ENSG00000126261	UBA2	116.2136422	104.2648672
ENSG00000165699	TSC1	70.60020685	61.35856547
ENSG00000162384	C1orf123	21.12975312	26.68874128
ENSG00000114857	NKTR	129.1262691	142.3825193
ENSG00000181090	EHMT1	65.01032507	74.51139012
ENSG00000164258	NDUFS4	21.0738543	26.62489261
ENSG00000188818	ZDHHC11	7.769935671	4.916347078
ENSG00000144283	PKP4	131.8653111	145.2557091
ENSG00000164338	UTP15	29.73817106	36.26604078
ENSG00000048392	RRM2B	30.68845096	24.70943271
ENSG00000106477	CEP41	21.63284248	16.66450113
ENSG00000145979	TBC1D7	21.63284248	16.66450113
ENSG00000168702	LRP1B	2.01235744	3.958617127
ENSG00000250565	ATP6V1E2	8.440721484	12.06739737
ENSG00000196502	SULT1A1	29.68227224	23.81555143
ENSG00000152556	PFKM	108.2201112	96.73072497
ENSG00000124688	MAD2L1BP	20.29127085	25.73101133
ENSG00000164941	INTS8	68.58784941	59.50695424
ENSG00000146576	C7orf26	12.07414464	16.34525782
ENSG00000175262	C1orf127	0.335392907	1.34082193
ENSG00000110446	SLC15A3	2.291851529	4.341709107
ENSG00000122705	CLTA	117.4434161	105.4779918
ENSG00000006530	AGK	36.44602919	43.60863706
ENSG00000103018	CYB5B	171.3857753	156.8761658
ENSG00000244165	P2RY11	2.794940889	1.213124604
ENSG00000204264	PSMB8	50.08534073	58.42152696
ENSG00000156011	PSD3	83.51283375	73.48981151
ENSG00000165511	C10orf25	0.894381084	0.127697327
