GeneName	C1_normalize_thefile1	T1_normalize_thefile1	T2_normalize_thefile2	T3_normalize_thefile3
ENSG00000168615_ADAM9	293.8315487	438.6582002	343.6100329	320.0786909
ENSG00000168653_NDUFS5	97.68845492	108.9624723	112.4125225	114.8681439
ENSG00000168672_FAM84B	167.7304386	233.3144896	194.1365941	386.1915576
ENSG00000168710_AHCYL1	254.3092261	76.77922659	220.1854432	122.5694635
ENSG00000168724_DNAJC21	120.4185791	72.79142477	119.4557736	70.55593575
ENSG00000168743_NPNT	55.99527775	157.9955848	25.76935499	24.22953629
ENSG00000168802_CHTF8	102.796348	32.12707945	101.6799495	94.074581
ENSG00000168883_USP39	135.039923	98.74021971	120.1265594	108.2331609
ENSG00000168906_MAT2A	380.5380335	45.43847426	462.6186159	301.0031147
ENSG00000168958_MFF	113.5229234	72.73525854	102.9097235	73.16253623
ENSG00000169018_FEM1B	177.6269814	652.3145118	281.1151546	177.9597238
ENSG00000169021_UQCRFS1	115.9491726	63.46783178	125.2692506	93.7783764
ENSG00000169032_MAP2K1	46.60952424	74.25174656	77.47576143	165.6376124
ENSG00000169045_HNRNPH1	808.7710186	444.4994873	726.4610358	455.8588796
ENSG00000169047_IRS1	84.4717816	131.5974601	112.6920166	62.20296603
ENSG00000169057_MECP2	68.57346443	64.31032512	76.02239217	104.7379466
ENSG00000169100_SLC25A6	247.3497218	238.200951	163.8394349	201.1229235
ENSG00000169139_UBE2V2	143.6594925	108.6816411	187.3728372	175.0569187
ENSG00000169174_PCSK9	255.841594	220.5085908	255.513496	121.4438861
ENSG00000169180_XPO6	140.2116647	150.6378096	151.7652903	165.0452032
ENSG00000169217_CD2BP2	59.82619755	42.51783067	61.48869955	107.1075834
ENSG00000169223_LMAN2	106.3718731	98.62788726	121.5799287	113.6240846
ENSG00000169241_SLC50A1	112.0544042	69.70228251	92.17715051	61.01814763
ENSG00000169242_EFNA1	80.83240779	268.0252153	148.2995636	68.77870815
ENSG00000169251_NMD3	109.1173657	122.8916955	92.28894814	88.80213912
ENSG00000169252_ADRB2	41.05469053	104.0760109	17.94352051	58.17458347
ENSG00000169299_PGM2	56.76146171	118.229899	89.82940016	64.80956651
ENSG00000169375_SIN3A	94.62371908	130.5303018	90.2765907	100.8280459
ENSG00000169398_PTK2	204.5072687	214.4988049	193.9688977	104.0270556
ENSG00000169403_PTAFR	45.14100498	66.61314026	157.0197791	157.047679
ENSG00000169429_CXCL8	66.27491255	903.6583588	348.6968253	169.1920676
ENSG00000169504_CLIC4	397.0748373	319.0803118	264.9603962	339.5689536
ENSG00000169567_HINT1	96.02838967	99.18954949	98.66141337	122.4509817
ENSG00000169594_BNC1	40.03311192	113.0064403	57.91117521	37.73646606
ENSG00000169607_CKAP2L	47.50340553	101.8855282	44.99854831	17.06138497
ENSG00000169641_LUZP1	62.25244676	121.993036	107.9965159	179.1445422
ENSG00000169679_BUB1	112.6290421	132.7207845	117.7229102	39.39521182
ENSG00000169710_FASN	1754.49742	252.0178418	1548.005961	421.7953506
ENSG00000169714_CNBP	440.9388691	476.3457357	414.4897338	486.1902307
ENSG00000169764_UGP2	141.105546	143.3362006	123.2568932	101.6574188
ENSG00000169813_HNRNPF	230.046734	252.1863404	251.3769835	264.8661534
ENSG00000169851_PCDH7	124.1218015	145.8636806	127.6728998	20.73432201
ENSG00000169895_SYAP1	61.61396013	62.23217488	63.61285463	112.0245798
ENSG00000169905_TOR1AIP2	73.42596285	70.93793941	81.94766686	180.033156
ENSG00000169908_TM4SF1	42.20396647	63.86099534	53.43926979	210.7791935
ENSG00000169926_KLF13	75.78836339	82.56434754	93.01563278	107.9961972
ENSG00000169967_MAP3K2	120.4185791	115.9832501	102.7420271	83.29273356
ENSG00000169976_SF3B5	55.7398831	74.02708167	77.86705316	113.6833255
ENSG00000169991_IFFO2	31.92433167	393.1635597	79.76761296	56.69356046
ENSG00000170004_CHD3	274.6769497	230.2815135	197.0992315	145.0810131
ENSG00000170017_ALCAM	466.5421831	650.1801953	476.7610168	620.0747099
ENSG00000170027_YWHAG	378.1117843	758.0193431	523.3806308	809.9418586
ENSG00000170142_UBE2E1	102.8601966	89.8659565	101.1768602	105.7450422
ENSG00000170144_HNRNPA3	650.6178795	467.1344751	537.13174	346.0854548
ENSG00000170248_PDCD6IP	140.0839674	190.0103318	150.6473139	212.615662
ENSG00000170275_CRTAP	125.0795315	121.6560386	138.9085622	72.51088611
ENSG00000170312_CDK1	83.76944631	174.1714569	132.4801981	114.6311802
ENSG00000170315_UBB	68.12652379	89.52895916	73.73054064	186.3719344
ENSG00000170348_TMED10	518.514995	441.9720073	547.249426	407.6367707
ENSG00000170421_KRT8	1646.273936	2074.667938	1328.379506	1740.557471
ENSG00000170454_KRT75	10.9819701	155.8612683	148.9144505	215.8739126
ENSG00000170471_RALGAPB	152.5344567	90.37145251	153.386356	155.7443787
ENSG00000170515_PA2G4	138.2962048	70.93793941	143.1009735	137.2019708
ENSG00000170525_PFKFB3	125.3987748	351.5443886	347.858343	345.907732
ENSG00000170540_ARL6IP1	221.5548618	389.1757579	243.3834526	386.7839668
ENSG00000170606_HSPA4	429.3184123	239.4927741	450.5444713	346.3224185
ENSG00000170759_KIF5B	227.0458469	152.9406247	191.0621591	137.79438
ENSG00000170776_AKAP13	80.51316448	130.6988005	88.87912026	95.555604
ENSG00000170881_RNF139	72.27668691	85.76582224	72.38896902	110.7805204
ENSG00000170889_RPS9	602.2844413	830.5299367	533.3306204	814.6218913
ENSG00000170892_TSEN34	115.11914	134.6866023	150.7032127	121.9770543
ENSG00000171208_NETO2	77.25688265	62.06367621	126.6108223	168.6588993
ENSG00000171223_JUNB	75.5968174	484.489838	117.0521244	120.8514769
ENSG00000171298_GAA	103.2432886	99.69504549	96.81675238	38.38811618
ENSG00000171302_CANT1	57.59149434	44.8206458	77.75525552	112.7947117
ENSG00000171314_PGAM1	336.8655478	348.9045761	542.050836	541.2842863
ENSG00000171346_KRT15	1065.761889	798.5151897	386.2608308	122.5694635
ENSG00000171401_KRT13	67.9349778	143.3923668	21.91233657	28.67260529
ENSG00000171444_MCC	183.0541178	178.1030925	89.66170371	63.68398903
ENSG00000171456_ASXL1	122.2701903	115.4777541	129.2939655	144.5478449
ENSG00000171467_ZNF318	116.9707512	131.091964	116.2136422	99.64322748
ENSG00000171475_WIPF2	92.64441051	112.7256092	95.3074843	134.2991657
ENSG00000171490_RSL1D1	358.7656393	488.1968087	313.6482665	480.0884159
ENSG00000171492_LRRC8D	180.6917173	48.19061917	70.93559975	42.5942215
ENSG00000171522_PTGER4	11.62045673	362.9461318	35.32805283	44.9638583
ENSG00000171566_PLRG1	107.9680897	95.42641256	90.10889425	95.20015848
ENSG00000171603_CLSTN1	333.800812	366.3722714	444.1161072	383.2295116
ENSG00000171634_BPTF	96.73072497	73.63391811	102.4066342	86.49174324
ENSG00000171824_EXOSC10	102.796348	102.0540269	80.21480351	50.35478202
ENSG00000171848_RRM2	71.31895696	33.58740124	108.0524148	181.2179744
ENSG00000171858_RPS21	134.7206797	166.4205182	120.3501547	193.1253993
ENSG00000171862_PTEN	100.0508555	147.5486673	104.7543845	70.02276747
ENSG00000171863_RPS7	587.7907947	600.8662517	560.7769399	719.5994556
ENSG00000171867_PRNP	258.9063299	216.5207889	235.6694157	307.6380977
ENSG00000171928_TVP23B	73.87290349	84.30550044	85.13389947	139.5716076
ENSG00000171940_ZNF217	114.6083507	132.6084521	134.9956449	126.7163279
ENSG00000171988_JMJD1C	103.7540779	172.5426365	92.90383514	53.37606894
ENSG00000172037_LAMB2	218.3624286	217.5879472	140.7532232	88.62441636
ENSG00000172053_QARS	143.3402492	138.899069	129.0703702	90.8163304
ENSG00000172115_CYCS	312.7946017	93.29209609	354.4544035	559.234285
ENSG00000172172_MRPL13	138.9985401	86.83298047	144.5543428	104.0270556
ENSG00000172216_CEBPB	92.26131853	49.70710719	118.2259996	114.3349756
ENSG00000172239_PAIP1	210.3813457	167.3191778	185.2486821	141.1711124
ENSG00000172262_ZNF131	115.885324	79.81220262	84.01592311	94.60774928
ENSG00000172270_BSG	655.6619239	762.7373058	732.218614	936.5989456
ENSG00000172292_CERS6	92.8359565	115.0284243	78.37014252	59.35940187
ENSG00000172354_GNB2	98.90157952	133.0016156	116.884428	147.4506499
ENSG00000172380_GNG12	316.4339755	447.4762972	444.2838037	302.5433786
ENSG00000172432_GTPBP2	97.49690893	70.43244341	90.38838834	181.3364562
ENSG00000172466_ZNF24	424.2105193	302.735941	412.1978823	416.9968361
ENSG00000172531_PPP1CA	105.6056892	83.80000444	111.9094332	132.3442153
ENSG00000172534_HCFC1	113.1398314	51.9537561	135.890026	200.1158278
ENSG00000172757_CFL1	384.3689533	346.8264259	551.4977362	535.3009534
ENSG00000172809_RPL38	148.7035369	161.0285608	136.2813177	191.7628581
ENSG00000172819_RARG	136.4445936	79.41903906	89.88529898	88.32821176
ENSG00000172845_SP3	159.8132044	169.0041644	130.3001442	94.25230376
ENSG00000172890_NADSYN1	620.0982184	615.0201398	664.6928421	461.8422125
ENSG00000172893_DHCR7	2725.954833	2135.327459	2444.06401	2772.534298
ENSG00000172939_OXSR1	104.9672025	242.0202541	135.6664307	221.9757273
ENSG00000173039_RELA	105.7333865	170.7453174	115.9341481	264.3329852
ENSG00000173113_TRMT112	110.2666416	110.9844563	128.4554832	121.1476815
ENSG00000173120_KDM2A	179.1593493	115.3092554	195.701761	284.5933798
ENSG00000173193_PARP14	122.9086769	147.717166	102.9097235	112.6762299
ENSG00000173207_CKS1B	160.7709343	234.2131491	176.8079606	237.1414029
ENSG00000173230_GOLGB1	225.5773276	198.0982679	170.6590907	115.3420713
ENSG00000173273_TNKS	113.3952261	129.5193098	119.4557736	124.1097275
ENSG00000173281_PPP1R3B	29.24268781	339.8618142	127.5611022	48.34059074
ENSG00000173327_MAP3K11	58.8684676	39.31635597	63.61285463	110.8990023
ENSG00000173334_TRIB1	82.87556502	253.0288338	101.6240507	214.6890942
ENSG00000173391_OLR1	636.8265682	361.991306	428.3526406	114.038771
ENSG00000173402_DAG1	689.1186235	430.5140979	561.5595234	409.650962
ENSG00000173442_EHBP1L1	117.3538432	102.6718553	192.4596296	128.0196282
ENSG00000173473_SMARCC1	301.557237	250.2205226	271.3328615	219.5468496
ENSG00000173530_TNFRSF10D	12.83358133	34.93539059	55.17213314	232.579852
ENSG00000173559_NABP1	141.488638	60.3225233	93.63051977	139.1569211
ENSG00000173575_CHD2	239.7517309	242.5819163	246.5137864	270.2570772
ENSG00000173598_NUDT4	117.6730865	190.9651576	101.9594436	117.9486718
ENSG00000173660_UQCRH	148.5758396	168.4425022	172.7832457	209.0612068
ENSG00000173674_EIF1AX	178.64856	115.7585852	211.5770253	205.8029562
ENSG00000173692_PSMD1	169.4543525	92.3372703	232.9862725	198.2793593
ENSG00000173706_HEG1	50.05735206	219.8907623	111.9094332	104.9156694
ENSG00000173726_TOMM20	436.7887059	439.8376908	437.6877432	354.0237381
ENSG00000173744_AGFG1	251.4360362	377.1561862	266.7491584	142.1782081
ENSG00000173786_CNP	55.0375478	43.02332667	59.53224093	102.6052735
ENSG00000173801_JUP	731.4502873	1251.832774	595.3224093	689.2681045
ENSG00000173812_EIF1	451.0269579	609.3473513	351.7153614	959.8806272
ENSG00000173821_RNF213	191.0352007	120.1395506	203.080405	101.9536234
ENSG00000173848_NET1	79.93852651	98.45938859	118.729089	113.4463618
ENSG00000174013_FBXO45	77.00148799	81.16019196	103.0215212	123.9320047
ENSG00000174106_LEMD3	42.71475578	46.11246893	67.52577187	102.5460326
ENSG00000174231_PRPF8	547.0553475	354.2965335	513.821933	423.5133373
ENSG00000174238_PITPNA	128.591208	50.54960053	139.4116515	146.3843134
ENSG00000174243_DDX23	84.40793294	95.42641256	120.853244	137.6166572
ENSG00000174371_EXO1	55.22909379	63.97332778	77.53166025	100.9465277
ENSG00000174437_ATP2A2	1159.427878	748.920415	871.5743667	851.9436709
ENSG00000174444_RPL4	2083.12649	2120.611909	1692.616202	1942.213563
ENSG00000174574_AKIRIN1	96.41148165	81.32869063	113.0274095	222.0349683
ENSG00000174695_TMEM167A	85.30181423	48.02212051	125.4369471	189.7486668
ENSG00000174738_NR1D2	138.1685075	111.2652874	75.07211227	94.3707856
ENSG00000174748_RPL15	905.1186516	877.7657301	786.6081637	1013.138214
ENSG00000174780_SRP72	157.1954092	123.5656902	124.8779589	116.4084079
ENSG00000174953_DHX36	122.525585	66.50080781	94.52490086	86.13629772
ENSG00000175029_CTBP2	131.4005492	71.72426653	97.09624647	73.22177715
ENSG00000175061_LRRC75A-AS1	166.0703734	148.0541633	95.53107957	185.7795252
ENSG00000175063_UBE2C	93.02750249	166.0273546	94.18950795	49.88085466
ENSG00000175115_PACS1	84.40793294	114.7475932	90.10889425	40.28382562
ENSG00000175130_MARCKSL1	29.56193113	34.03673102	73.45104655	243.5986631
ENSG00000175166_PSMD2	371.2799773	220.3400921	485.0340418	628.2499569
ENSG00000175183_CSRP2	15.96216584	42.349332	37.116815	109.4179793
ENSG00000175203_DCTN2	116.7792053	90.48378495	106.5431467	88.56517544
ENSG00000175215_CTDSP2	154.4499166	168.8356658	140.9209196	172.6872819
ENSG00000175216_CKAP5	388.2637218	555.0346138	360.7709699	191.4666535
ENSG00000175224_ATG13	104.9033539	48.69611518	79.04092833	130.7447105
ENSG00000175334_BANF1	114.7998967	87.45080892	121.1886369	124.0504865
ENSG00000175390_EIF3F	108.9896683	120.1957168	89.71760253	95.14091756
ENSG00000175455_CCDC14	109.819701	70.60094208	114.5366776	56.33811494
ENSG00000175550_DRAP1	58.67692161	77.28472259	93.07153159	117.0008171
ENSG00000175582_RAB6A	190.7159574	145.9198469	150.3678198	202.0115373
ENSG00000175592_FOSL1	11.68430539	249.041032	148.8585517	279.972588
ENSG00000175727_MLXIP	87.72806343	71.27493675	89.21451317	124.4059321
ENSG00000175792_RUVBL1	168.5604712	74.42024523	178.9321157	105.211874
ENSG00000175793_SFN	236.6231464	411.2490834	544.3426875	911.12535
ENSG00000176014_TUBB6	50.05735206	52.40308588	86.30777464	127.1310144
ENSG00000176046_NUPR1	180.3086253	87.11381158	61.37690192	121.3846451
ENSG00000176105_YES1	639.4443634	507.8549867	648.3703874	431.3331387
ENSG00000176142_TMEM39A	96.98611962	69.87078118	66.85498606	103.4346464
ENSG00000176153_GPX2	188.0981622	92.3372703	222.1419018	228.1960239
ENSG00000176171_BNIP3	126.8034454	650.7418575	334.7221208	686.7207449
ENSG00000176393_RNPEP	165.0487947	123.7341889	182.9568306	90.69784856
ENSG00000176407_KCMF1	118.2477245	157.3215901	118.8967854	112.3800253
ENSG00000176444_CLK2	103.9456239	86.6644818	104.1953963	63.09157983
ENSG00000176597_B3GNT5	134.082193	83.01367732	95.75467485	86.19553864
ENSG00000176619_LMNB2	298.6201985	133.2262805	328.5732509	231.868961
ENSG00000176658_MYO1D	97.62460625	143.167702	136.4490142	107.2853062
ENSG00000176788_BASP1	342.2926842	527.344666	400.5150293	471.9724098
ENSG00000176853_FAM91A1	257.7570539	254.9946516	345.2869974	424.6389147
ENSG00000176903_PNMA1	78.66155324	22.01715934	63.55695581	106.692897
ENSG00000176915_ANKLE2	103.4348346	231.1240069	123.7040837	200.2343097
ENSG00000176953_NFATC2IP	59.31540825	43.69732135	72.50076665	117.1785398
ENSG00000176994_SMCR8	57.91073765	35.32855415	73.22745128	215.3407443
ENSG00000177084_POLE	120.9293684	118.5668964	145.2810274	160.1874477
ENSG00000177119_ANO6	85.62105754	187.7636829	127.8405962	125.4722686
ENSG00000177156_TALDO1	153.428338	88.18096982	142.8773782	106.7521379
ENSG00000177189_RPS6KA3	135.3591663	92.39343653	159.81472	119.1927311
ENSG00000177425_PAWR	176.5415541	198.884595	116.9403268	67.77161251
ENSG00000177426_TGIF1	521.6435795	416.8657057	405.6018218	451.5342924
ENSG00000177469_CAVIN1	243.8380453	330.1450577	293.5805909	634.825699
ENSG00000177565_TBL1XR1	207.6997019	140.0785597	184.969188	114.3942166
ENSG00000177570_SAMD12	175.6476729	77.39705504	147.237486	93.24520812
ENSG00000177600_RPLP2	276.145469	276.6186474	225.5517297	284.6526207
ENSG00000177606_JUN	77.57612596	661.4134398	325.6106135	493.5953457
ENSG00000177731_FLII	223.406473	321.1022958	281.8418392	292.2946994
ENSG00000177733_HNRNPA0	263.6311309	150.750142	205.0368636	311.3110347
ENSG00000177885_GRB2	83.51405165	51.50442632	101.3445566	162.4386027
ENSG00000177889_UBE2N	109.7558523	145.4143509	150.2001234	167.8887674
ENSG00000177954_RPS27	457.6672189	661.5819385	405.5459229	819.7758513
ENSG00000178035_IMPDH2	210.509043	163.8368719	163.1127503	134.9508158
ENSG00000178209_PLEC	363.4265918	967.1261906	653.3453821	1100.992499
ENSG00000178252_WDR6	113.4590748	83.96850311	107.1021349	113.2093982
ENSG00000178691_SUZ12	123.9941042	110.1981292	148.7467541	139.9270531
ENSG00000178913_TAF7	112.0544042	121.5437062	82.00356567	201.0044416
ENSG00000178952_TUFM	321.4780199	198.4352652	292.8539063	219.9022951
ENSG00000178974_FBXO34	103.4348346	101.6608633	80.88558932	84.77375656
ENSG00000178982_EIF3K	150.7466942	84.24933422	115.7664516	81.21930136
ENSG00000179010_MRFAP1	180.8832633	145.7513482	186.5343549	216.9402491
ENSG00000179051_RCC2	344.5912361	183.2142188	270.550278	191.0519671
ENSG00000179091_CYC1	119.5246978	72.45442743	99.33219918	69.66732195
ENSG00000179094_PER1	28.34880652	121.8245373	16.49015124	47.6296997
ENSG00000179134_SAMD4B	141.1693947	167.7685075	238.0730649	359.4739027
ENSG00000179195_ZNF664	372.8761939	159.2312417	275.8606657	307.4603749
ENSG00000179218_CALR	957.7937988	741.5626398	638.5880942	858.5786539
ENSG00000179262_RAD23A	110.9689769	102.1663593	97.59933583	94.19306284
ENSG00000179295_PTPN11	333.609266	258.8701209	403.6453631	366.2866085
ENSG00000179335_CLK3	40.67159855	126.4863338	56.2901095	95.8518086
ENSG00000179820_MYADM	68.38191844	278.2474678	92.4566446	181.514179
ENSG00000179833_SERTAD2	53.18593657	119.5778884	74.45722527	140.9933897
ENSG00000179889_PDXDC1	123.1002229	71.72426653	120.6296488	154.5003194
ENSG00000179918_SEPHS2	125.2072288	19.09651576	58.63785984	94.78547204
ENSG00000180008_SOCS4	91.94207522	28.8132723	106.151855	182.6397564
ENSG00000180104_EXOC3	107.5849977	129.4631436	124.2630719	147.9245773
ENSG00000180182_MED14	90.28200997	97.72922769	125.3251494	83.82590184
ENSG00000180198_RCC1	168.7520172	174.2276232	177.0874547	184.0022976
ENSG00000180357_ZNF609	122.4617363	113.4557701	106.431349	91.58646236
ENSG00000180370_PAK2	396.1809561	363.3954616	411.5270964	450.8826423
ENSG00000180398_MCFD2	205.3373013	99.30188193	118.2818984	134.2399248
ENSG00000180530_NRIP1	108.861971	143.4485331	112.7479154	53.07986434
ENSG00000180667_YOD1	30.77505573	81.10402574	57.63168112	127.1902553
ENSG00000180776_ZDHHC20	100.4977961	95.033249	110.2883675	67.83085343
ENSG00000180817_PPA1	149.4058722	147.5486673	162.7773574	146.0288679
ENSG00000180861_LINC01559	3.064735841	14.21005437	69.76172458	180.744047
ENSG00000180879_SSR4	56.69761305	56.6155526	53.55106743	102.249828
ENSG00000180921_FAM83H	100.8170394	55.99772414	142.7655806	136.4318388
ENSG00000180957_PITPNB	141.1693947	80.76702841	154.7279276	191.5851354
ENSG00000181019_NQO1	523.3036448	252.2986729	592.1920755	516.4030999
ENSG00000181163_NPM1	2197.2879	1622.810676	2032.145621	1770.651859
ENSG00000181192_DHTKD1	113.0759828	64.31032512	90.05299543	52.25049146
ENSG00000181222_POLR2A	324.4789071	351.4882224	303.8659734	505.6212524
ENSG00000181458_TMEM45A	16.79219846	104.9185042	55.17213314	71.02986311
ENSG00000181467_RAP2B	88.36655007	122.0492022	143.2127711	144.1923993
ENSG00000181555_SETD2	133.890647	139.910061	117.4434161	69.72656287
ENSG00000181704_YIPF6	82.42862438	87.56314137	85.13389947	106.2189696
ENSG00000181789_COPG1	158.4723824	150.9186407	145.8400156	189.3932213
ENSG00000182095_TNRC18	228.3228201	81.38485686	155.6782075	177.7227601
ENSG00000182149_IST1	136.1253502	158.3325821	127.2257093	250.0559234
ENSG00000182197_EXT1	696.3973711	2036.081743	1040.444695	503.4293384
ENSG00000182199_SHMT2	336.2270612	100.6498713	177.5905441	183.6468521
ENSG00000182240_BACE2	79.81082918	119.8025533	128.3995844	77.90180983
ENSG00000182253_SYNM	34.54212687	17.86085885	60.42662201	120.8514769
ENSG00000182326_C1S	144.2979792	224.6648913	244.2219349	136.2541161
ENSG00000182446_NPLOC4	116.07687	56.44705393	158.8644401	198.5755639
ENSG00000182481_KPNA2	184.3310911	96.60590324	236.7314933	159.1803521
ENSG00000182541_LIMK2	53.31363389	126.6548324	42.48310151	30.03514645
ENSG00000182551_ADI1	90.9204966	47.96595428	77.47576143	171.147018
ENSG00000182670_TTC3	203.8687821	167.7685075	224.4896522	159.3580749
ENSG00000182704_TSKU	102.9240453	85.76582224	123.5363873	50.71022754
ENSG00000182718_ANXA2	838.7798904	1392.192165	1142.180544	1311.890174
ENSG00000182795_C1orf116	18.38841504	37.40670439	65.01032507	197.5684683
ENSG00000182831_C16orf72	114.8637454	40.43968043	93.51872214	130.8631923
ENSG00000182899_RPL35A	1033.901406	1235.600736	955.9815816	1357.683405
ENSG00000182934_SRPRA	90.21816131	53.35791167	100.5060744	191.7036172
ENSG00000182944_EWSR1	400.5865138	332.4478728	370.4973642	335.9552575
ENSG00000183207_RUVBL2	270.2713919	214.3303063	258.4202346	177.1303509
ENSG00000183255_PTTG1IP	148.3204449	300.9947881	219.0674669	287.9108713
ENSG00000183283_DAZAP2	214.4038115	251.4000133	259.7618062	304.0244016
ENSG00000183291_SELENOF	215.0422981	188.8870073	234.2160465	247.9824912
ENSG00000183421_RIPK4	89.77122066	100.0320428	49.97354309	38.4473571
ENSG00000183431_SF3A3	138.2323561	98.74021971	137.1198	109.1810156
ENSG00000183495_EP400	166.70886	104.1883433	137.1756988	102.5460326
ENSG00000183520_UTP11	52.35590394	22.69115402	63.10976527	108.8255701
ENSG00000183530_PRR14L	74.51139012	37.57520306	95.64287721	117.9486718
ENSG00000183696_UPP1	95.90069234	315.4856735	165.5163994	295.0197817
ENSG00000183723_CMTM4	101.7109207	63.24316689	107.3257301	77.72408707
ENSG00000183726_TMEM50A	97.49690893	102.7280215	116.6608327	209.653616
ENSG00000183741_CBX6	126.9311427	54.53740235	114.9838682	169.9029586
ENSG00000183853_KIRREL1	183.8203018	205.9053728	244.8927207	158.8249066
ENSG00000183856_IQGAP3	99.22082284	293.5246804	124.0394766	125.5907505
ENSG00000183864_TOB2	90.21816131	46.56179871	77.30806498	210.1275433
ENSG00000184007_PTP4A2	320.8395333	183.270385	285.5311612	277.1290239
ENSG00000184009_ACTG1	2213.697007	7003.310156	3553.711441	2340.253305
ENSG00000184117_NIPSNAP1	105.7333865	125.8685053	94.63669849	37.2625387
ENSG00000184164_CRELD2	109.3089116	8.818096982	37.45220791	23.57788617
ENSG00000184203_PPP1R2	125.8457155	134.0126076	118.6731901	164.9267214
ENSG00000184216_IRAK1	172.199845	108.7939736	206.7138281	276.8328193
ENSG00000184254_ALDH1A3	126.7395967	262.4647592	270.0471887	262.7334803
ENSG00000184292_TACSTD2	300.1525664	451.4079327	391.0681291	387.8503034
ENSG00000184432_COPB2	259.2255732	213.7124778	245.2840124	325.7065783
ENSG00000184445_KNTC1	119.8439411	130.2494707	115.7664516	70.43745391
ENSG00000184575_XPOT	533.0724903	193.60497	312.0272008	361.9620214
ENSG00000184602_SNN	123.0363743	40.49584665	126.8344175	83.17425172
ENSG00000184640_9-Sep	243.327256	307.5100699	258.0848417	106.1597287
ENSG00000184743_ATL3	73.55366017	76.38606303	87.20215573	127.9603873
ENSG00000184787_UBE2G2	89.32428002	48.02212051	120.7414464	127.1310144
ENSG00000184792_OSBP2	45.84334028	115.8709177	152.1006832	166.4669853
ENSG00000184840_TMED9	129.9958786	106.8281558	131.9212099	236.0750663
ENSG00000184900_SUMO3	122.4617363	90.09062139	124.0394766	67.06072147
ENSG00000184916_JAG2	124.6964395	46.05630271	62.94206881	20.55659925
ENSG00000184992_BRI3BP	71.51050295	18.59101975	124.5984648	128.13811
ENSG00000185022_MAFF	27.07183326	158.8942443	60.98561019	218.3620312
ENSG00000185033_SEMA4B	132.7413711	223.092237	285.4752624	110.1288703
ENSG00000185164_NOMO2	99.41236883	86.10281957	131.6417159	128.9674829
ENSG00000185215_TNFAIP2	335.3331799	191.4144873	206.2666376	189.3932213
ENSG00000185359_HGS	63.4017227	77.73405237	71.49458793	113.2686391
ENSG00000185551_NR2F2	177.3715868	61.10885042	102.7979259	112.9131936
ENSG00000185567_AHNAK2	119.0777571	294.1425089	216.272526	318.4791861
ENSG00000185591_SP1	158.8554744	205.6245417	157.0756779	161.1945434
ENSG00000185624_P4HB	339.6110403	325.7079261	356.5226598	694.2443418
ENSG00000185630_PBX1	125.1433802	44.25898358	51.81820408	19.07557625
ENSG00000185650_ZFP36L1	254.5646208	686.1265779	376.7580318	686.3652994
ENSG00000185651_UBE2L3	129.2296946	125.3068431	145.5605215	174.5829913
ENSG00000185658_BRWD1	105.2864459	88.46180093	104.9779798	66.58679411
ENSG00000185721_DRG1	73.87290349	97.27989791	71.7181832	107.2853062
ENSG00000185722_ANKFY1	127.633478	65.60214825	111.5740403	91.112535
ENSG00000185728_YTHDF3	96.02838967	88.68646582	83.28923848	118.1856355
ENSG00000185787_MORF4L1	238.6024549	192.9871416	262.1654554	289.1549306
ENSG00000185825_BCAP31	153.428338	147.0993375	234.1042488	241.7621946
ENSG00000185896_LAMP1	207.0612152	209.5561773	237.737672	257.9349658
ENSG00000185950_IRS2	16.47295514	25.89262872	20.06767558	103.9085737
ENSG00000185963_BICD2	75.91606072	189.6171682	124.5984648	115.1051076
ENSG00000186001_LRCH3	139.1262374	78.01488349	103.8041046	115.6382759
ENSG00000186063_AIDA	96.79457363	127.4973258	119.6793689	114.2164938
ENSG00000186081_KRT5	1831.307362	3152.048424	1302.274758	698.509688
ENSG00000186174_BCL9L	78.40615859	56.05389037	80.04710705	106.633656
ENSG00000186184_POLR1D	119.9077898	170.2959876	103.8041046	101.6574188
ENSG00000186260_MKL2	105.0948999	57.23338105	91.95355524	45.31930382
ENSG00000186298_PPP1CC	274.1023117	291.390364	265.2398903	343.8342998
ENSG00000186350_RXRA	279.3379021	98.74021971	246.6814828	109.8919066
ENSG00000186432_KPNA4	172.774483	185.2923691	147.2933848	220.9686317
ENSG00000186480_INSIG1	95.13450838	54.03190635	125.9400364	154.2041148
ENSG00000186522_10-Sep	120.4185791	141.6512139	158.2495531	75.94685947
ENSG00000186566_GPATCH8	124.8879855	123.6218564	102.3507353	118.0671536
ENSG00000186591_UBE2H	199.7824676	255.2754827	185.3604797	242.8285312
ENSG00000186660_ZFP91	166.9642546	118.9038937	165.96359	137.7351391
ENSG00000186716_BCR	79.87467784	74.42024523	101.0650625	69.72656287
ENSG00000186812_ZNF397	179.1593493	62.00750999	155.6223087	92.17887156
ENSG00000186815_TPCN1	60.52853285	103.6266811	81.10918459	33.53036073
ENSG00000186834_HEXIM1	130.3151219	17.01836551	86.86676282	202.9001511
ENSG00000186918_ZNF395	64.29560399	61.22118287	100.9532649	42.35725782
ENSG00000187079_TEAD1	160.0047503	183.7197148	138.964461	95.14091756
ENSG00000187109_NAP1L1	781.2522447	725.7799312	673.2453613	740.0968139
ENSG00000187134_AKR1C1	460.859652	69.87078118	344.8957057	251.4184646
ENSG00000187164_SHTN1	131.7197925	63.97332778	108.2201112	99.34702288
